HTS,HTS Six-Digit,BEC Code,BEC Description,2015 Imports for Consumption,2016 Imports for Consumption,2017 Imports for Consumption,2018 Imports for Consumption,January through April 2019 Imports for Consumption,"Average Imports for 2015, 2016, and 2017"
33051000,330510,63,Consumption,20876590,22734968,23725450,25438524,6707109,22445670
33052000,330520,63,Consumption,137746,278393,50153,138600,62450,155430.6719
33053000,330530,63,Consumption,4033073,4540514,6132765,3792980,789481,4902117.5
33059000,330590,63,Consumption,30524030,29583764,34281184,41975188,11662269,31462992
33069000,330690,63,Consumption,7306488,4533662,3877250,4463708,2118385,5239133.5
33071010,330710,63,Consumption,6455510,7695392,7161208,8332437,1200527,7104036.5
33071020,330710,63,Consumption,715077,815770,681482,448380,25541,737443
33072000,330720,63,Consumption,4897607,3938233,5259210,6600192,2609166,4698350
33073010,330730,63,Consumption,5376004,5853968,22299500,64386896,8870614,11176491
33073050,330730,63,Consumption,8498131,9772065,24091032,45045296,6237560,14120409
33074100,330741,63,Consumption,4967041,4030714,4827398,4904658,1202020,4608384.5
33074900,330749,63,Consumption,70368568,82834736,92554696,102686784,27509872,81919336
33079000,330790,63,Consumption,55985992,52703268,29901064,41156728,10765410,46196776
34011110,340111,63,Consumption,463342,566744,274787,432084,111532,434957.6563
34011150,340111,63,Consumption,32135606,37762564,44232076,50490944,9034155,38043416
34012000,340120,63,Consumption,12196701,12815633,15070317,17844788,4888691,13360884
34013010,340130,63,Consumption,1385397,2267140,3046087,3522093,436221,2232874.75
34013050,340130,63,Consumption,54595736,54570672,53957616,52243980,10903657,54374676
34021120,340211,22,Intermediate,862548,771439,742781,347564,174593,792256
34021140,340211,22,Intermediate,308147,174865,424425,794780,258011,302479
34021150,340211,22,Intermediate,4922494,5289972,7212151,10193366,2697141,5808205.5
34021210,340212,22,Intermediate,553469,839308,1285606,1825563,521521,892794.3125
34021250,340212,22,Intermediate,3678314,3787759,7823659,6348481,2316778,5096577.5
34021310,340213,22,Intermediate,133372,82860,339830,776086,30347,185354
34021320,340213,22,Intermediate,2524418,3038261,4064215,6099562,1048173,3208964.75
34021350,340213,22,Intermediate,3176982,4712000,5756721,8768118,2092848,4548567.5
34021910,340219,22,Intermediate,121604,194464,228994,298286,118763,181687.3281
34021950,340219,22,Intermediate,1182261,971024,955999,1310165,1051786,1036428
34022011,340220,63,Consumption,10309437,11708892,12394291,12333165,3052179,11470873
34022051,340220,63,Consumption,35879232,40435940,40859368,47500864,9797369,39058180
34029010,340290,22,Intermediate,1195579,1013387,1239804,1418118,101592,1149590
34029030,340290,22,Intermediate,133231,286291,593859,2219154,574303,337793.6563
34029050,340290,22,Intermediate,7538284,9679776,9244121,17013816,5500650,8820727
34031120,340311,322,Intermediate,0,0,0,0,0,0
34031140,340311,322,Intermediate,32053,15260,38114,3296,0,28475.66602
34031150,340311,322,Intermediate,64141,125597,0,13982,0,63246
34039110,340391,322,Intermediate,79867,351251,581414,648704,60042,337510.6563
34039150,340391,322,Intermediate,139542,22831,89623,121647,48397,83998.66406
34042000,340420,22,Intermediate,124282,267233,670043,1304338,757763,353852.6563
34049010,340490,22,Intermediate,170268,878774,550720,1080015,16003,533254
34049051,340490,22,Intermediate,14838375,9219135,8860455,12051630,2106914,10972655
34051000,340510,63,Consumption,2758912,4233601,3835880,2941790,926285,3609464.25
34052000,340520,63,Consumption,3224088,2528836,2491662,1995398,399589,2748195.25
34053000,340530,63,Consumption,110973,92048,236293,318617,99837,146438
34054000,340540,63,Consumption,126921,85345,115611,284534,57472,109292.3359
34059000,340590,63,Consumption,1426838,914779,1626649,2837258,660848,1322755.375
35021100,350211,111,Intermediate,742788,97632,0,4845,0,280140
35029000,350290,22,Intermediate,274864,354228,209862,318395,0,279651.3438
35061010,350610,63,Consumption,62355,15041,6688,12749,3508,28028
35061050,350610,63,Consumption,58563156,60078492,106784240,76336944,19414468,75141960
35069110,350691,22,Intermediate,0,589505,599920,1419788,346341,396475
35069150,350691,22,Intermediate,0,4333344,7247596,13059084,5254714,3860313.25
35069900,350699,22,Intermediate,5231290,6846544,9292353,10505907,2291929,7123395.5
35071000,350710,121,Intermediate,10500,5000,0,12000,0,5166.666504
35079020,350790,22,Intermediate,0,0,0,0,0,0
35079070,350790,22,Intermediate,160358912,131126528,130514312,125040256,24336356,140666592
36061000,360610,63,Consumption,1374421,2303987,3979499,4323515,341383,2552635.75
37011000,370110,22,Intermediate,0,4500,0,363587,22140,1500
37012000,370120,22,Intermediate,644549,321726,691663,172634,79564,552646
37013000,370130,22,Intermediate,2701395,1540742,1154681,2093380,1913184,1798939.375
37019100,370191,22,Intermediate,6714,2618,215009,92154,0,74780.33594
37019930,370199,22,Intermediate,30347,0,0,192911,0,10115.66699
37019960,370199,22,Intermediate,873755,2050838,2014754,389488,198600,1646449
37021000,370210,22,Intermediate,0,0,0,0,0,0
37023101,370231,22,Intermediate,18880,43962,19998,0,2034,27613.33398
37023201,370232,22,Intermediate,0,0,0,15250,0,0
37023901,370239,22,Intermediate,144063,152369,197307,271851,136219,164579.6719
37024101,370241,22,Intermediate,0,0,0,63233,0,0
37024201,370242,22,Intermediate,3746023,2200570,4145155,4336100,784503,3363916
37024301,370243,22,Intermediate,2781,0,0,0,0,927
37024401,370244,22,Intermediate,3301133,3473934,5464557,3549615,526583,4079874.75
37025201,370252,63,Consumption,2085,0,0,0,11101,695
37025300,370253,63,Consumption,8975,0,2509,0,0,3828
37025400,370254,63,Consumption,4879,16150,9491,36757,13228,10173.33301
37025500,370255,22,Intermediate,0,0,0,0,0,0
37025600,370256,22,Intermediate,26242,10869,98360,12350,14935,45157
37029600,370296,63,Consumption,85227,9999,14190,0,0,36472
37029700,370297,0,Multiple,0,0,0,22550,0,0
37029800,370298,22,Intermediate,130873,498552,334029,268632,2961,321151.3438
37031030,370310,22,Intermediate,0,0,0,0,6442,0
37031060,370310,22,Intermediate,652660,224052,161080,73248,6772,345930.6563
37032030,370320,22,Intermediate,0,0,0,21880,0,0
37032060,370320,22,Intermediate,0,0,0,9405,0,0
37039030,370390,22,Intermediate,3642,2181,0,0,0,1941
37039060,370390,22,Intermediate,55648,12434,27877,11818,2150,31986.33398
37040000,370400,22,Intermediate,1774817,4021986,11386064,5698360,533445,5727622.5
37050000,370500,22,Intermediate,0,0,188198,532482,11376,62732.66797
37061030,370610,22,Intermediate,0,0,0,0,0,0
37061060,370610,22,Intermediate,0,16175,0,3185,0,5391.666504
37069000,370690,22,Intermediate,8345,0,0,0,0,2781.666748
37071000,370710,22,Intermediate,564333,954095,304780,365072,27975,607736
37079031,370790,22,Intermediate,0,2300,0,3000,0,766.666687
37079032,370790,22,Intermediate,21427640,16707252,10663224,9209908,1939380,16266039
37079060,370790,22,Intermediate,91715,142127,232638,90230,11359,155493.3281
38011010,380110,22,Intermediate,111828,75068,3646772,1025293,152771,1277889.375
38011050,380110,22,Intermediate,41254472,30735232,46277356,107462184,63821080,39422352
38012000,380120,22,Intermediate,140713,122768,433609,535528,29108,232363.3281
38013000,380130,22,Intermediate,2266684,1441700,349364,810837,25986,1352582.625
38019000,380190,22,Intermediate,828752,1035798,1875748,5928488,594512,1246766
38021000,380210,22,Intermediate,20582876,19505660,18122424,30016048,7842969,19403654
38029010,380290,22,Intermediate,101840,0,0,0,0,33946.66797
38029020,380290,22,Intermediate,984871,537376,224789,253667,155733,582345.3125
38029050,380290,22,Intermediate,0,24366,142657,381182,78736,55674.33203
38030000,380300,22,Intermediate,0,0,4655,0,0,1551.666626
38040010,380400,22,Intermediate,588894,41527,394921,284846,70926,341780.6563
38040050,380400,22,Intermediate,18678,26290,33060,63762,15614,26009.33398
38051000,380510,22,Intermediate,0,0,18890,36400,0,6296.666504
38059010,380590,22,Intermediate,154822,42136,0,0,0,65652.66406
38059050,380590,22,Intermediate,81370,52088,83331,0,0,72263
38061000,380610,22,Intermediate,11903732,9290250,12198187,8587836,1778560,11130723
38062000,380620,22,Intermediate,74242,23921,71954,67068,0,56705.66797
38063000,380630,22,Intermediate,2423139,3010067,4280181,3972186,669437,3237795.75
38069000,380690,22,Intermediate,8068670,5254895,4959358,6089983,1112203,6094307.5
38070000,380700,22,Intermediate,9613,19775,3187,6400,0,10858.33301
38085940,380859,63,Consumption,0,0,177240,695796,112072,59080
38086110,380861,63,Consumption,0,0,0,0,0,0
38086210,380862,63,Consumption,0,0,0,0,0,0
38086250,380862,63,Consumption,0,0,0,2029200,0,0
38086910,380869,63,Consumption,0,0,0,4268,0,0
38086950,380869,63,Consumption,0,0,14415,0,0,4805
38089110,380891,63,Consumption,1306041,1378017,1552111,2480360,657244,1412056.375
38089115,380891,63,Consumption,1240957,829738,842200,975900,320050,970965
38089125,380891,63,Consumption,7575625,8765819,12289113,18653162,4425747,9543519
38089130,380891,63,Consumption,2278076,2080043,1810127,5675916,68756,2056082
38089150,380891,63,Consumption,81235160,68813384,118515200,102411816,29261434,89521248
38089205,380892,63,Consumption,0,0,0,0,0,0
38089215,380892,63,Consumption,13160558,4256189,5310645,5407500,1984568,7575797.5
38089224,380892,63,Consumption,270864,90288,0,90288,0,120384
38089228,380892,63,Consumption,0,0,0,0,136400,0
38089230,380892,63,Consumption,875450,682898,1223310,747240,414960,927219.3125
38089250,380892,63,Consumption,6376758,4200019,4606403,3871248,59139,5061060
38089305,380893,63,Consumption,636185,1301449,2021238,1633538,2039326,1319624
38089315,380893,63,Consumption,37867300,62125896,72134456,119934296,18729292,57375884
38089320,380893,63,Consumption,160922,0,8575286,4006035,0,2912069.25
38089350,380893,63,Consumption,81899800,68241072,61816784,105084864,37872636,70652552
38089410,380894,63,Consumption,0,74952,834118,564485,206199,303023.3438
38089450,380894,63,Consumption,2415721,3679690,4355629,3238656,854069,3483680
38089904,380899,63,Consumption,0,0,0,0,0,0
38089908,380899,63,Consumption,750834,1135219,3210526,3077961,333305,1698859.625
38089930,380899,63,Consumption,8304073,11177249,13232155,10777606,3807805,10904492
38089970,380899,63,Consumption,446548,229200,614904,546229,104049,430217.3438
38089995,380899,63,Consumption,4846852,4095245,7268392,5075226,1328914,5403496.5
38099100,380991,22,Intermediate,3596548,3584509,3096636,2901307,889704,3425897.75
38099210,380992,22,Intermediate,0,0,0,152294,0,0
38099250,380992,22,Intermediate,512459,923654,1459167,1154118,298551,965093.3125
38099310,380993,22,Intermediate,19910,0,60354,10500,0,26754.66602
38099350,380993,22,Intermediate,898796,1194278,364780,827789,224465,819284.6875
38101000,381010,22,Intermediate,685230,331336,391918,367247,72908,469494.6563
38109010,381090,22,Intermediate,0,0,112800,600004,129672,37600
38109020,381090,22,Intermediate,2443428,2722808,3328014,5115120,869099,2831416.75
38109050,381090,22,Intermediate,42835,124721,47318,186709,318280,71624.66406
38111110,381111,22,Intermediate,0,0,0,13850,7000,0
38111150,381111,22,Intermediate,0,0,0,0,0,0
38111900,381119,22,Intermediate,0,0,11484,37717,19200,3828
38119000,381190,22,Intermediate,1604411,1884073,1967671,2434094,890976,1818718.375
38121010,381210,22,Intermediate,2217858,2325175,3857437,4584188,2033594,2800156.75
38121050,381210,22,Intermediate,3324050,2883075,4034434,6922589,2380149,3413853
38122010,381220,22,Intermediate,71063,0,92457,402181,0,54506.66797
38122050,381220,22,Intermediate,754530,493077,1785002,2225428,616321,1010869.688
38123100,381231,22,Intermediate,0,0,3219506,14071846,3721694,1073168.625
38123920,381239,22,Intermediate,0,0,298953,150919,38672,99651
38123930,381239,22,Intermediate,0,0,614072,1539981,253312,204690.6719
38123960,381239,22,Intermediate,0,0,2090671,4639434,1227939,696890.3125
38123970,381239,22,Intermediate,0,0,1839073,3029577,113624,613024.3125
38123990,381239,22,Intermediate,0,0,15790110,24751304,6250872,5263370
38130010,381300,22,Intermediate,0,22950,293550,193728,0,105500
38130050,381300,22,Intermediate,91180,20570,74233,356551,0,61994.33203
38140010,381400,22,Intermediate,0,0,0,2160,0,0
38140020,381400,22,Intermediate,0,0,11161,0,0,3720.333252
38140050,381400,22,Intermediate,578277,603531,1709862,1947365,1044850,963890
38151100,381511,22,Intermediate,193727,106379,128613,4478002,2770771,142906.3281
38151200,381512,22,Intermediate,16518015,24730650,23506212,47862456,3241508,21584960
38151900,381519,22,Intermediate,57338652,65390668,62746048,94704560,23003070,61825124
38159010,381590,22,Intermediate,49892,34896,21597,274321,466038,35461.66797
38159020,381590,22,Intermediate,8179,0,0,5920,0,2726.333252
38159030,381590,22,Intermediate,25394960,11094327,12182080,27463036,4718317,16223789
38159050,381590,22,Intermediate,3844389,2236388,1889004,2293692,677630,2656593.75
38160000,381600,22,Intermediate,2915003,2374629,724414,1143104,218297,2004682
38170010,381700,22,Intermediate,31968,350078,404762,355200,29600,262269.3438
38170015,381700,22,Intermediate,41712,0,0,0,0,13904
38170020,381700,22,Intermediate,25270,0,0,0,0,8423.333008
38180000,381800,22,Intermediate,168358208,134599888,109875512,140005376,39082176,137611200
38190000,381900,22,Intermediate,63657,22710,14182,3036,3216,33516.33203
38241000,382410,22,Intermediate,323352,256500,225502,183617,57381,268451.3438
38243000,382430,22,Intermediate,31308680,14151262,37912164,48992616,8074811,27790702
38244010,382440,22,Intermediate,506732,609722,733009,844822,168124,616487.6875
38244020,382440,22,Intermediate,126397,360788,405551,746089,199519,297578.6563
38244050,382440,22,Intermediate,3275615,2469779,2353639,2735006,1084536,2699677.75
38245000,382450,22,Intermediate,89813,144953,204698,2711623,0,146488
38247101,382471,22,Intermediate,0,63738,0,99288,0,21246
38247200,382472,22,Intermediate,0,0,0,0,0,0
38247300,382473,22,Intermediate,0,0,0,0,0,0
38247400,382474,22,Intermediate,56137,0,0,0,4250,18712.33398
38247500,382475,22,Intermediate,0,0,0,0,0,0
38247600,382476,22,Intermediate,0,0,0,0,0,0
38247700,382477,22,Intermediate,0,0,0,0,0,0
38247800,382478,22,Intermediate,30271638,32686792,31439786,29042288,1583011,31466072
38247910,382479,22,Intermediate,0,0,310847,409570,25935,103615.6641
38247990,382479,22,Intermediate,865295,911056,3666779,2327714,0,1814376.625
38248100,382481,22,Intermediate,16934,41544,71410,64998,0,43296
38248210,382482,22,Intermediate,0,0,0,0,0,0
38248290,382482,22,Intermediate,0,0,0,76896,0,0
38248300,382483,22,Intermediate,0,0,0,0,0,0
38248400,382484,22,Intermediate,0,0,0,0,0,0
38248500,382485,22,Intermediate,0,0,0,0,0,0
38248600,382486,22,Intermediate,0,0,0,0,0,0
38248700,382487,22,Intermediate,0,0,121580,96950,18900,40526.66797
38248800,382488,22,Intermediate,0,0,130965,7505,0,43655
38249100,382491,22,Intermediate,0,0,2179889,3306878,439419,726629.6875
38249911,382499,22,Intermediate,0,0,476126,367275,58690,158708.6719
38249919,382499,22,Intermediate,0,0,224136,275519,588444,74712
38249921,382499,22,Intermediate,0,0,719480,625828,227046,239826.6719
38249925,382499,22,Intermediate,0,0,762550,116368,14983,254183.3281
38249926,382499,22,Intermediate,0,0,2133139,7251925,762205,711046.3125
38249928,382499,22,Intermediate,0,0,54530004,44675760,11049903,18176668
38249931,382499,22,Intermediate,0,0,0,9284,0,0
38249932,382499,22,Intermediate,0,0,0,0,0,0
38249933,382499,22,Intermediate,0,0,0,0,0,0
38249934,382499,22,Intermediate,0,0,0,0,0,0
38249935,382499,22,Intermediate,0,0,4159,0,2287,1386.333374
38249939,382499,22,Intermediate,0,0,112365272,197194784,33007136,37455092
38249941,382499,22,Intermediate,0,0,5422538,4829375,1962620,1807512.625
38249948,382499,22,Intermediate,0,0,727523,424458,51473,242507.6719
38249950,382499,22,Intermediate,0,0,1396733,1135605,23925,465577.6563
38249955,382499,22,Intermediate,0,0,1582112,1103777,492849,527370.6875
38249970,382499,22,Intermediate,0,0,2119602,1140922,351025,706534
38249975,382499,22,Intermediate,0,0,427270,499070,8491,142423.3281
38249992,382499,22,Intermediate,0,0,115242128,174283552,52296052,38414044
38254100,382541,21,Intermediate,0,0,0,0,0,0
38254900,382549,21,Intermediate,0,9278,13651,0,18450,7643
38255000,382550,21,Intermediate,0,0,0,0,27900,0
38256100,382561,21,Intermediate,229917,0,195460,180096,73659,141792.3281
38256900,382569,21,Intermediate,12800,0,0,38770,0,4266.666504
38259000,382590,21,Intermediate,2796831,6529456,6717467,15130540,3921325,5347918
38260010,382600,22,Intermediate,0,0,35653,0,27604,11884.33301
38260030,382600,22,Intermediate,3717,5909,0,0,0,3208.666748
39014000,390140,22,Intermediate,0,0,41784,234540,218149,13928
39059930,390599,22,Intermediate,172780,54275,34362,138558,6825,87139
39093100,390931,22,Intermediate,0,0,218169280,335258336,43697408,72723096
39093900,390939,22,Intermediate,0,0,1402272,146528,0,467424
39121100,391211,22,Intermediate,4312707,2660074,2475435,2055349,181292,3149405.25
39123100,391231,22,Intermediate,24187576,13882907,16257915,22647900,5042350,18109466
