reporter_name,reporter_code,year,classification,classification_version,duty_scheme_code,duty_scheme_name,product_code,mtn_categories,simple_average,trade_weighted,duty_free_share
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",6.90476190476191,,0
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",19.252380952381,15.0572831501778,0
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",6.91269841269841,6.61909341494115,0
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",6.90476190476191,6.01640390936915,0
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",6.91269841269841,6.44041757608255,0
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",6.91269841269841,6.13522776933261,0
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",8.40607263408894,7.12315790058976,0.0862309523809524
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",8.48575614892929,7.44160151235184,0.0842476190476191
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",8.36915602114127,7.09429755612219,0.0862309523809524
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",8.94190990470882,7.31229285944592,0.0842476190476191
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",8.25990902182129,6.86967474008856,0.0829238095238095
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",8.45247957572103,7.03688171569243,0.0842476190476191
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",C03,"Fruit and vegetable preparations",8.59166047602616,7.34962141102007,0.0842476190476191
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",17.0140625,11.4161994802776,0.0267857142857143
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",7.84122023809524,5.56650900931078,0.0267857142857143
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",7.80684523809524,5.07881941749383,0.0401785714285714
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",7.28435114503817,5.11357714391245,0.0877862595419847
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",7.28435114503817,,0.0877862595419847
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",7.80684523809524,5.17203496946084,0.0401785714285714
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",7.27862595419847,5.02780705871627,0.0890587786259542
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.46770225075676,2.21262919864388,0.374672321428571
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.50937371024965,2.25194433629832,0.374672321428571
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.41952298359535,2.53448510988886,0.376904464285714
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.16153252144936,2.31086049169454,0.423383969465649
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.08435032324044,2.21676598405296,0.423383969465649
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.15170589293747,2.4987322529434,0.423383969465649
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.4731807410165,2.38944142572635,0.376904464285714
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.29440781440781,9.7492482951342,0.236428333333333
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.35781182094741,9.05335009059555,0.240435593220339
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.81035419382877,9.05030972902011,0.240435593220339
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.35781182094741,8.96964843764075,0.240435593220339
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.35781182094741,9.22038497983909,0.240435593220339
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.29440781440781,,0.236428333333333
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.29440781440781,9.51404387037249,0.236428333333333
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.45882243744956,2.32463892130028,0.474013559322034
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.48686037126715,2.27770015243824,0.474013559322034
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.47139790153349,2.345674606283,0.474013559322034
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.44319612590799,2.45972588480709,0.474013559322034
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.37615873015873,2.71264190187058,0.499446666666667
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.39772301587302,2.73247433900612,0.48278
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",1.47327857142857,2.45763607848236,0.484446666666667
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.547435897435897,1.94327675337705,0.833330769230769
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.264705882352941,,0.970588235294118
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.419230769230769,1.55830751395175,0.833330769230769
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.279411764705882,0.00544501421149533,0.963235294117647
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.13974358974359,0.53051333951383,0.833330769230769
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.264705882352941,0.00256392063631174,0.970588235294118
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0.125,0.435396874955586,0.846153846153846
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T03,Semiconductors,0,0,1
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",5.85416666666667,5.25097378055952,0.159722916666667
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",5.20797101449275,,0.33695652173913
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",5.20797101449275,1.58112851918346,0.33695652173913
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",5.39057971014493,2.35910920344826,0.26449347826087
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",10.3515625,7.49854565640483,0.125
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",5.76041666666667,5.52001290947556,0.171875
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",6.47604166666667,6.45240118250157,0.125
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",1.98253623188406,2.13004236329662,0.534419565217391
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",1.87103703703704,2.13181971255918,0.534419565217391
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",1.98958333333333,2.22951084772154,0.552083333333333
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",2.21760416666667,2.19148719343705,0.459375
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",1.9996875,2.28136096446398,0.552083333333333
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",2.03447916666667,2.22856083630455,0.459375
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V01,"Optical and photographic products",1.87315217391304,2.06717179590065,0.542391304347826
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",5.06737588652482,1.2633130958966,0.234042553191489
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",4.13652482269504,1.68062371050364,0.234042553191489
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",4.14035714285714,1.34933272120069,0.232857142857143
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",4.13652482269504,1.23071596780755,0.234042553191489
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",4.16607142857143,,0.228571428571429
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",4.11744680851064,1.67544233414841,0.233333333333333
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",4.16607142857143,1.37338878123162,0.228571428571429
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",0,0,1
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",0,0,1
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",0,0,1
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",0,0,1
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",0,0,1
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",0,0,1
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",O02,"Pulp, paper and printed matter",0,0,1
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",7.1303776683087,6.30741871548996,0.0444256704980843
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",7.15190476190476,6.32985162533041,0.0439553846153846
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",7.15190476190476,6.46911586394411,0.0439553846153846
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",10.8421153846154,8.45288203499769,0.0439553846153846
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",7.1303776683087,,0.0444256704980843
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",7.15190476190476,6.32757549725291,0.0439553846153846
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",7.1303776683087,6.40164522992679,0.0444256704980843
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",0.730128170041963,1.24472329208459,0.85079846743295
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",0.728789224664225,1.49271505510841,0.850224615384615
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",0.743944902319902,1.35551409297386,0.850224615384615
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",0.732648199023199,1.28515654953178,0.850224615384615
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",0.738685002736727,1.20619714096112,0.85079846743295
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",0.741877850757161,1.2914184200173,0.85079846743295
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",K00,"Fish and fish products",0.730016330891331,1.31036979915122,0.850224615384615
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,6.77905198776758,6.76912358963629,0
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,6.77905198776758,6.76613615404998,0
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,6.78492063492063,,0
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,16.0452981651376,15.8335567808394,0
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,6.77905198776758,6.78638934955119,0
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,6.78492063492063,6.83678654033601,0
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,6.78492063492063,6.88245970898485,0
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,12.0253930751788,13.1473524965289,0.0246038095238095
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,12.117650321773,13.0894448686865,0.0282880733944954
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,12.1025685468965,13.0867885594989,0.0282880733944954
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,11.7025333765899,13.228240574549,0.0246038095238095
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,11.9198741514602,12.9995663430144,0.0282880733944954
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,11.8914316673388,12.6607568373748,0.0282880733944954
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",Q00,Clothing,12.0161824524682,13.1435715362121,0.0246038095238095
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S01,"General industrial machinery",8.21105442176871,7.0327495438639,0.0341614906832298
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S01,"General industrial machinery",7.0949694111054,6.38203139805843,0.0616683229813665
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S01,"General industrial machinery",7.05057974705034,6.3147119455796,0.0783787878787879
